time,L1-icache-loads,L1-icache-load-misses
0.025069714,9987253,14426
0.050173267,32210,61
0.075260910,10083,93
0.100348564,34601,58
0.125434837,30836,79
0.150522528,30752,40
0.175608932,22987,31
0.200696595,49924,82
0.225772619,41528,119
0.250860012,11082,74
0.275947215,30336,32
0.301033598,27873,62
0.326121180,29472,42
0.351207463,23565,41
0.376295127,47723,14
0.401381380,29481,55
0.426468613,11623,93
0.451555697,30470,36
0.476642448,28104,56
0.501730152,28152,34
0.526816335,26467,38
0.551903758,43012,53
0.576990752,29408,58
0.602077815,13643,53
0.627164826,28703,51
0.652250980,30092,61
0.677338603,28234,24
0.702424916,27487,77
0.727509750,40131,37
0.752592423,27741,67
0.777679505,17913,31
0.802774218,37455,102
0.827860561,30426,67
0.852948235,25535,31
0.878034498,31519,73
0.903122181,36759,28
0.928208423,26838,30
0.953295476,23499,0
0.978383140,28474,38
1.003469173,18376,54
1.028556736,34876,30
1.053642970,28490,58
1.078730353,34707,32
1.103816504,25857,40
1.128903478,27063,44
1.153990491,27951,51
1.179076714,28018,22
1.204164288,34137,27
1.229250471,26689,34
1.254337933,38920,54
1.279424026,24329,32
1.281498615,23670,972
