time,L1-icache-loads,L1-icache-load-misses
0.025058412,7972347,13126
0.050163151,41514,76
0.075251183,38864,44
0.100339315,30554,52
0.125425584,26090,22
0.150513486,34045,40
0.175599857,27030,37
0.200687567,37393,57
0.225773969,24060,24
0.250861719,124271,68
0.275948730,26976,32
0.301035142,25770,69
0.326123102,32534,42
0.351210953,37794,58
0.376299814,30689,43
0.401386045,24618,31
0.426473626,118308,31
0.451560686,27228,46
0.476646857,21768,70
0.501734547,34506,61
0.526820699,28967,78
0.551908480,28330,46
0.576994461,25293,74
0.602082072,94876,73
0.627168083,30384,86
0.652254213,24731,71
0.677341735,33753,74
0.702428034,29755,60
0.727515526,27355,42
0.752601698,26059,55
0.777689037,65535,84
0.802782519,29858,40
0.827868700,27626,87
0.852956340,32289,54
0.878042382,20902,47
0.903130052,38877,82
0.928216273,28426,60
0.953303705,51422,71
0.978389945,29081,60
1.003475886,26390,56
1.028563317,29159,60
1.053649478,21581,50
1.078736919,36654,22
1.103823079,26344,60
1.128910620,43064,39
1.153996852,30944,51
1.179083812,28861,230
1.204171263,28751,55
1.229257424,22964,56
1.254344875,35984,66
1.269798149,1146910,4605
