time,L1-icache-loads,L1-icache-load-misses
0.025035173,4906022,12088
0.050143005,5265112,12517
0.075231948,6239405,11813
0.100320611,4034437,11831
0.125409503,3750293,11199
0.150495936,9152388,13336
0.175584159,3741248,10865
0.200673951,3820331,11589
0.225762064,3875899,11658
0.250850206,3802368,11686
0.275937129,14145646,13965
0.301019542,4618981,12487
0.326107534,4141391,11892
0.351193926,3522320,10614
0.376282918,3873925,11701
0.401371090,3814418,11590
0.426459223,3913910,11740
0.451547486,3862318,11549
0.476635448,3865434,11645
0.501720341,3815311,11563
0.526808524,19369520,15644
0.551898136,8857036,11953
0.576986769,4136169,11624
0.602074821,3659858,11043
0.627163534,3724203,11352
0.652251677,3654567,11236
0.677339649,3713951,11220
0.702427622,3778053,11360
0.727515675,3642352,11143
0.752616037,4012369,12182
0.777704909,3945910,11874
0.802793992,4119428,12612
0.827880274,3966544,12119
0.852968386,4014482,12042
0.878057348,3616155,10773
0.903145431,3882338,11942
0.928236164,3896981,12050
0.953322716,3819397,11844
0.978410739,3879855,11664
1.003498712,3810662,11496
1.028586804,14734364,14648
1.053674367,33158122,16677
1.078765309,4690636,12602
1.103853492,4269294,12425
1.128942115,3827874,11494
1.154030077,3879806,11797
1.179118049,3866274,11850
1.204204581,3795310,11672
1.229292643,3739867,11352
1.254380826,3595245,7341
1.279467289,31410,38
1.304555451,74911,40
1.329641864,30359,22
1.354728147,26583,0
1.379816539,34258,17
1.392734983,23162120,945
