time,L1-icache-loads,L1-icache-load-misses
0.025070013,2222160,6424
0.050166024,5097982,12599
0.075242377,4826198,10911
0.100311319,6679637,12645
0.125377281,3618626,10818
0.150444143,5362191,11602
0.175510936,7629124,13103
0.200578467,3627248,10930
0.225645549,3668048,10849
0.250712892,3557893,10546
0.275778024,3897924,11572
0.300844366,14491942,14496
0.325911199,4578654,12659
0.350977371,3985063,11673
0.376043872,4007741,12279
0.401117115,368282,1002
0.426214518,277134,749
0.451312830,138742,410
0.476402770,1928486,5771
0.501479873,3564841,10441
0.526554245,3746470,11223
0.551622867,3810602,11270
0.576688489,3859720,11619
0.601755922,3747768,11133
0.626823233,24239073,15709
0.651889836,4522050,12535
0.676956129,3852575,11508
0.701988210,3884549,11596
0.727055352,3801752,11098
0.752133145,3758247,11339
0.777200516,3813863,11165
0.802266589,3572660,10482
0.827334101,3887372,11900
0.852401542,3950819,11676
0.877468255,3892641,11609
0.902534808,3961383,11740
0.927601079,3947829,11836
0.952667322,3973197,11854
0.977732904,3351596,10086
1.002799395,3662157,10990
1.027865908,3609571,10659
1.052932441,3682624,11414
1.077999332,3720575,11256
1.103065884,3617130,10854
1.128132987,23419198,17425
1.153204319,24695152,14368
1.178282981,4462056,12570
1.203351374,3867908,11324
1.228419615,3898082,11525
1.253486637,3850953,11172
1.278552510,3791758,11474
1.303619622,3838741,11467
1.328686234,3493316,10948
1.353752766,2149771,1364
1.378829539,30320,20
1.403915920,26910,38
1.429003913,34735,18
1.454090285,37788,30
1.479193946,29257,12
1.485890092,12152268,413
