time,L1-icache-loads,L1-icache-load-misses
0.025058312,7309483,12715
0.050157473,57084,241
0.075245385,29139,19
0.100333085,28018,26
0.125419506,23997,7
0.150507358,58213,142
0.175593479,28441,60
0.200681161,38873,45
0.225768072,23915,49
0.250855704,125637,47
0.275942804,27122,61
0.301029065,25416,66
0.326116747,33355,51
0.351202988,27873,57
0.376290580,125879,285
0.401376760,24319,60
0.426464491,120166,75
0.451551513,27545,63
0.476637664,21253,47
0.501725146,35645,73
0.526811227,29186,42
0.551898827,29283,38
0.576984949,24520,31
0.602041841,137901,44
0.627128682,27389,65
0.652214434,23250,57
0.677302044,36843,63
0.702388175,29561,50
0.727475687,27742,21
0.752561818,26073,51
0.777658000,68992,73
0.802744211,28694,61
0.827831411,37441,96
0.852919113,31714,49
0.878005254,20692,50
0.903098556,39777,60
0.928184767,26961,38
0.953272288,57031,34
0.978358579,28693,36
1.003444750,25939,87
1.028532262,30004,68
1.053618254,49759,79
1.078707225,37085,28
1.103795365,35516,52
1.128883136,46696,52
1.153969428,29236,56
1.179056380,28115,46
1.204144071,29667,27
1.229230431,23130,38
1.254318552,36264,41
1.261603453,<not counted>,<not counted>
