time,L1-icache-loads,L1-icache-load-misses
0.025060131,9353424,14082
0.050162991,32017,112
0.075251063,21050,43
0.100328224,28688,67
0.125414614,24072,46
0.150502566,35334,91
0.175589087,27195,55
0.200676838,34983,47
0.225762769,27442,76
0.250848990,97652,19
0.275936241,27926,35
0.301022722,20205,22
0.326110783,36752,80
0.351197954,26419,55
0.376285775,32690,55
0.401372126,23697,55
0.426459987,117034,76
0.451547267,27953,50
0.476633529,20772,25
0.501721331,34938,45
0.526807620,27488,68
0.551895292,30473,55
0.576981574,23670,65
0.602069243,172493,32
0.627156985,31899,35
0.652243486,21842,47
0.677331286,35798,72
0.702417288,26387,71
0.727504989,29564,24
0.752591171,25707,31
0.777687961,124668,44
0.802774992,28223,37
0.827861264,17382,67
0.852949034,30813,52
0.878035345,29013,59
0.903123237,27013,34
0.928209637,26792,44
0.953297358,72964,55
0.978384550,29191,36
1.003470840,25266,67
1.028558471,30225,26
1.053644813,29655,43
1.078732454,25920,20
1.103819804,33595,35
1.128907775,56683,43
1.153994047,30992,36
1.179080477,26514,68
1.204168388,30025,25
1.229254870,21893,29
1.254342700,38824,32
1.270441982,1053695,3565
