time,L1-icache-loads,L1-icache-load-misses
0.025058347,827043,2889
0.050148685,2892645,7021
0.075219764,5210078,9494
0.100288143,5674434,9376
0.125355020,3493947,9641
0.150423309,3482237,9509
0.175500317,8264540,9143
0.200570404,3732620,10364
0.225638043,3560432,10136
0.250705021,3510388,9688
0.275770039,3080572,8558
0.300837287,12638680,7546
0.325904195,3792478,9609
0.350969913,3299647,9412
0.376036472,3224596,8667
0.401103061,3162771,8973
0.426169728,3144228,9397
0.451236246,3049450,8459
0.476301345,3243958,9064
0.501368322,3316460,9589
0.526434201,3245709,8981
0.551515989,16679792,10080
0.576601706,6599563,10158
0.601680655,3710442,10234
0.626749024,3177886,9013
0.651816232,3327520,9449
0.676882989,3383667,9213
0.701949548,3330297,9416
0.727015856,3461277,9666
0.752090484,3325962,9410
0.777158602,3375422,9754
0.802225110,2927466,8475
0.827291618,3216419,9337
0.852358037,3063838,8584
0.877424704,3476676,9284
0.902490653,3253824,9505
0.927556901,3203129,9083
0.952623130,3250637,9303
0.977689348,3143080,8974
1.002754126,3446506,9965
1.027820534,3503932,9963
1.052887112,8100484,10633
1.077968660,25148373,8040
1.103051558,9188218,9342
1.128128196,4096551,10679
1.153195794,3559528,9724
1.178263092,3074576,8651
1.203329710,3413936,9720
1.228395969,3391776,9513
1.253460778,3417138,9519
1.278539625,3854226,7029
1.303626413,27792,14
1.328714642,137966,26
1.353801919,30588,15
1.378888367,23681,0
1.403976566,35683,8
1.417671033,23815535,2003
