time,L1-icache-loads,L1-icache-load-misses
0.025060312,5142838,10376
0.050163322,49673,54
0.075251653,52702,48
0.100338365,28367,32
0.125429646,26963,252
0.150517258,31024,38
0.175603980,23115,44
0.200691551,40641,39
0.225777902,27186,44
0.250865563,40532,19
0.275951874,26486,47
0.301038866,37452,115
0.326126387,28321,33
0.351212809,23226,47
0.376300200,38776,43
0.401386872,28779,32
0.426474503,34039,21
0.451560874,27024,44
0.476647735,40805,207
0.501735426,31461,61
0.526822218,26477,65
0.551909860,33572,63
0.576996031,27721,51
0.602083583,32067,27
0.627169574,28075,51
0.652256594,7749,85
0.677343186,36160,56
0.702429217,25031,28
0.727516819,32232,30
0.752603000,27908,73
0.777690412,27239,35
0.802781973,27012,68
0.827868875,14353,16
0.852956136,32985,57
0.878042126,25663,52
0.903129918,32986,52
0.928216249,22204,59
0.953303791,48928,80
0.978390053,37803,83
1.003477014,10616,64
1.028563946,33845,72
1.053649977,26189,80
1.078737498,28898,30
1.103823649,31534,39
1.128911290,45240,32
1.153997312,31215,42
1.179084123,11223,21
1.204171025,31450,55
1.229257047,27991,45
1.254344568,28544,36
1.270483848,1476177,8193
