time,L1-icache-loads,L1-icache-load-misses
0.025069852,6717283,11677
0.050211013,29183,49
0.075299314,134837,46
0.100386794,28702,42
0.125473026,26855,34
0.150566727,32973,36
0.175653579,31002,74
0.200741710,37285,52
0.225827902,24805,59
0.250915542,129036,47
0.276002693,26355,56
0.301088805,27403,79
0.326176567,31828,53
0.351263238,28725,60
0.376350930,30740,48
0.401437190,25508,40
0.426524921,87958,48
0.451611153,28360,41
0.476697454,23201,35
0.501785076,37438,67
0.526862247,29598,57
0.551950308,27995,40
0.577036509,25536,45
0.602124190,70029,49
0.627210472,28094,50
0.652296783,24954,57
0.677384925,32471,45
0.702471046,21197,28
0.727558646,40545,39
0.752644798,27788,49
0.777732339,53717,38
0.802826761,30632,51
0.827912983,26528,92
0.853000584,31064,53
0.878086924,21466,56
0.903174645,37888,68
0.928260917,26631,65
0.953348639,43815,43
0.978434910,29151,45
1.003522171,34294,207
1.028609582,28519,52
1.053695683,22321,52
1.078783205,35884,68
1.103869416,29020,62
1.128956898,37677,63
1.154043009,29955,48
1.179129961,35377,138
1.204217801,29209,54
1.229304092,24471,55
1.254391794,37583,56
1.269476930,1222513,4735
