time,L1-icache-loads,L1-icache-load-misses
0.025060280,3159349,7232
0.050153852,4665926,6315
0.075223692,2899809,6215
0.100290913,5213588,6155
0.125364235,2916644,6169
0.150450025,5086726,6085
0.175522956,5247534,5801
0.200589788,2884674,6094
0.225655758,2904844,6029
0.250721799,2900258,6009
0.275787500,2889705,6199
0.300853041,12025018,5230
0.325918873,2897797,6194
0.350984703,2961812,6226
0.376050764,2891699,6090
0.401116396,2854313,6178
0.426181966,2814510,6339
0.451247878,2791846,6226
0.476313388,2846235,6176
0.501379109,2782803,6356
0.526444740,2777738,6366
0.551510471,2822209,6166
0.576592532,21157841,4044
0.601677412,2901118,6165
0.626755124,2908115,6002
0.651823625,2894964,5857
0.676890225,2899034,6030
0.701956337,2914589,6167
0.727022248,2888901,5964
0.752098479,2900817,5827
0.777165520,2852791,5955
0.802231140,2910948,6159
0.827297422,2870984,6336
0.852363142,2922010,6148
0.877428613,2982774,6360
0.902494895,2916844,6142
0.927560725,2973527,6299
0.952626437,2910938,6274
0.977692238,2922633,6357
1.002758798,2987834,5194
1.027836790,25197,15
1.052925810,35855,12
1.078012281,29272,11
1.103100243,33869,3
1.128186593,30681,25
1.153274064,8636,0
1.165029568,7222793,1321
