time,L1-icache-loads,L1-icache-load-misses
0.025069737,2839580,7130
0.050174936,5488028,10305
0.075263703,3155146,8723
0.100352851,5724802,9324
0.125446550,3291950,9037
0.150547117,7853383,8665
0.175650085,3613154,9767
0.200753684,3358132,9396
0.225839922,3245297,9170
0.250928160,3044860,8595
0.276016128,7153849,8946
0.301105596,9235151,8736
0.326193424,3755646,10097
0.351281262,3416875,9749
0.376369170,3371444,9479
0.401457179,3416319,9651
0.426544906,3074348,8713
0.451632835,3464228,9547
0.476720913,3309264,9254
0.501816000,443881,1189
0.526912989,121106,309
0.552000414,597584,1694
0.577088334,3317787,9658
0.602176352,19903676,5741
0.627266461,5579240,9979
0.652354439,3548552,9995
0.677456366,3100798,8853
0.702544295,3277863,9192
0.727632113,3233088,9344
0.752729380,3268884,9313
0.777817529,3233104,9573
0.802903926,3286843,9693
0.827991984,3300660,9311
0.853079983,3049562,8670
0.878167882,3499687,10181
0.903255809,3649084,10347
0.928342097,3490161,10008
0.953430086,3547865,9974
0.978523733,3489390,9961
1.003611621,3550310,9882
1.028699630,3261495,9464
1.053787638,3434767,9626
1.078875566,3422321,9788
1.103962104,12165655,7292
1.129053632,30648628,2858
1.154144470,4050383,10584
1.179232868,3483752,9691
1.204320656,3265806,9357
1.229406853,3352176,9605
1.254494702,3415356,9771
1.279582521,3368806,9589
1.304670389,3423249,9651
1.329758436,3136222,6482
1.354845015,31576,24
1.379932923,44475,11
1.405018970,39791,66
1.430106259,32428,46
1.455193716,31428,23
1.469452072,22835925,1136
