time,L1-icache-loads,L1-icache-load-misses
0.025069721,5121274,12298
0.050172923,4671857,10154
0.075261394,5843123,10062
0.100350766,3489072,10690
0.125438878,3383245,10208
0.150525778,8252310,10098
0.175618359,3158785,9499
0.200716871,3425057,10491
0.225803633,3381546,10488
0.250892444,3365287,10126
0.275980374,12852668,8501
0.301068566,3808867,10751
0.326157798,3246308,9979
0.351245399,3406407,10734
0.376333530,3464302,10883
0.401420751,3390573,10777
0.426508673,3453747,11168
0.451596714,3377677,10971
0.476684765,3526939,11036
0.501771256,7864713,8125
0.526859308,16836513,7450
0.551948349,3703652,10578
0.577036270,3243801,9958
0.602122133,3289637,9739
0.627208584,3206280,9783
0.652296784,3232448,9699
0.677384535,3161489,9645
0.702472428,3176115,9434
0.727558779,3496910,10392
0.752656870,3410304,10335
0.777735981,3464877,10454
0.802823803,3401442,10178
0.827911764,3464562,10157
0.852999865,3457414,10192
0.878086096,3236754,9671
0.903175428,3395841,10146
0.928263329,3469648,10413
0.953351310,3442606,10240
0.978439461,3514891,10357
1.003525743,3401383,10213
1.028617294,23908606,4932
1.053717825,19210804,6650
1.078805896,4107488,10863
1.103893938,3773470,10158
1.128980300,3361232,10096
1.154068050,3272709,9818
1.179155921,3326479,10134
1.204242303,3268800,9564
1.229330425,3173811,7951
1.254419006,31718,184
1.279506627,31675,20
1.304592998,25864,14
1.329680840,38514,22
1.354767161,33925,23
1.379844152,16136453,138
1.381883912,3035991,266
