time,L1-icache-loads,L1-icache-load-misses
0.025058151,8097217,13818
0.050146211,42142,73
0.075216623,25885,465
0.100283673,22654,62
0.125347104,18605,56
0.150411446,39209,86
0.175473736,27301,64
0.200537018,33001,97
0.225599558,24095,65
0.250667019,132019,47
0.275754231,27128,33
0.300840571,20290,41
0.325928352,36165,51
0.351014683,27212,46
0.376102434,31220,32
0.401188855,25752,40
0.426276745,173198,97
0.451363887,28421,42
0.476450197,21153,18
0.501538078,35018,47
0.526624279,28661,54
0.551712079,29008,47
0.576798211,22133,55
0.601885962,107106,75
0.626973342,29005,55
0.652059524,22703,33
0.677147264,31704,41
0.702233525,31348,83
0.727321276,28269,36
0.752407476,24753,63
0.777502758,73034,41
0.802589138,28695,57
0.827675519,24824,40
0.852763240,28839,38
0.877849481,32025,49
0.902937282,25766,29
0.928023712,25367,45
0.953111234,56389,30
0.978197475,28696,57
1.003283895,25367,84
1.028371627,29209,32
1.053457856,21342,29
1.078545528,37444,54
1.103631789,27828,47
1.128719399,46559,44
1.153810831,29351,60
1.178897001,27914,68
1.203984662,29336,54
1.229070762,22865,34
1.254158414,42561,31
1.261215065,<not counted>,<not counted>
