time,L1-icache-loads,L1-icache-load-misses
0.025069810,6072435,11436
0.050173661,38149,39
0.075262173,127835,46
0.100349762,27576,41
0.125436284,21594,42
0.150524204,34594,55
0.175610605,23104,55
0.200698997,28288,24
0.225785567,25726,39
0.250874138,80852,33
0.275960589,28470,45
0.301047540,23911,25
0.326135441,32930,50
0.351221833,29543,76
0.376309493,27078,38
0.401395984,26085,36
0.426483824,59081,53
0.451570365,28838,55
0.476656697,25271,93
0.501744537,32360,47
0.526830748,23056,25
0.551918550,38257,53
0.577004850,25698,34
0.602092551,53413,49
0.627178921,29243,52
0.652265153,27233,62
0.677352904,29556,56
0.702438994,24469,27
0.727526736,38311,37
0.752613157,27591,66
0.777700867,41625,50
0.802794679,28200,58
0.827881988,29422,138
0.852969720,27484,37
0.878056121,22860,35
0.903143321,34670,46
0.928229643,26885,28
0.953317543,35684,7
0.978403974,28978,38
1.003491226,31048,207
1.028578926,28773,33
1.053665357,23331,41
1.078753039,33158,31
1.103839388,32912,41
1.128927120,31113,27
1.154013430,30845,44
1.179100491,35362,184
1.204188173,27242,45
1.229274364,25026,48
1.254362514,32991,30
1.269454950,1333739,6486
