time,L1-icache-loads,L1-icache-load-misses
0.025069593,5443140,10593
0.050173486,35981,70
0.075261598,100582,92
0.100349011,20986,57
0.125436045,29002,68
0.150523458,33589,38
0.175616341,27758,52
0.200704105,36042,50
0.225790458,24734,70
0.250878121,125938,58
0.275965235,25819,70
0.301051308,27077,109
0.326139081,37162,172
0.351225335,28746,63
0.376313148,32025,75
0.401399341,25270,48
0.426487045,86575,63
0.451573188,27550,125
0.476659571,23363,35
0.501747215,33794,56
0.526833448,29305,57
0.551921061,27885,30
0.577007075,25358,39
0.602094568,73590,36
0.627180811,29103,38
0.652267155,24558,43
0.677354648,32712,45
0.702440711,20891,41
0.727528573,40132,39
0.752615176,25622,56
0.777710159,53252,59
0.802796403,28603,43
0.827882726,26067,73
0.852970349,30071,33
0.878056793,23373,43
0.903144296,37412,26
0.928230629,26150,54
0.953318203,43987,31
0.978404556,28893,46
1.003491499,28197,115
1.028579373,28648,56
1.053665506,21791,42
1.078753019,35731,40
1.103839253,27370,52
1.128926766,38184,22
1.154012999,37460,70
1.179100053,31251,207
1.204187846,28035,45
1.229274059,23240,52
1.254361713,34521,47
1.279447916,27900,69
1.281385566,551227,1060
