time,L1-icache-loads,L1-icache-load-misses
0.025069689,5472230,10436
0.050173751,29094,75
0.075262182,47140,74
0.100349064,27102,40
0.125435476,30771,123
0.150523297,29915,65
0.175609689,22424,37
0.200697420,42306,69
0.225783821,27446,57
0.250871552,42472,35
0.275958003,27562,34
0.301045265,37220,207
0.326133076,28136,62
0.351219298,23062,46
0.376307039,40654,69
0.401393680,28142,43
0.426481432,35708,33
0.451567892,27694,32
0.476655114,41159,276
0.501743825,27446,34
0.526830207,24090,34
0.551918039,35005,52
0.577004720,28015,29
0.602092511,32991,31
0.627179082,27269,38
0.652266243,35372,161
0.677354065,29483,46
0.702441146,30853,51
0.727528918,34240,45
0.752615119,31236,50
0.777711290,28928,49
0.802797911,26803,75
0.827884992,9555,53
0.852971944,36183,77
0.878058185,24868,47
0.903145987,31311,42
0.928232308,29077,56
0.953319750,25931,28
0.978406191,28371,63
1.003493252,12127,69
1.028580453,33624,63
1.053666635,26427,59
1.078754066,30357,29
1.103840298,23256,36
1.128927869,46383,41
1.154014151,30137,50
1.179101561,10999,57
1.204188872,31862,37
1.229275294,27775,44
1.254362985,29365,30
1.260723651,<not counted>,<not counted>
