time,L1-icache-loads,L1-icache-load-misses
0.025057711,3130481,7227
0.050147263,4674909,6720
0.075216565,2981899,6745
0.100283405,5225456,6531
0.125349256,2964755,6395
0.150414198,5930053,6316
0.175479258,4509787,6414
0.200544849,2975850,6337
0.225608791,2930187,6239
0.250686042,2909176,6218
0.275773933,2933620,6268
0.300851124,12066071,5337
0.325938666,2939417,6611
0.351026016,2977420,6528
0.376114047,2923142,6371
0.401202029,2913213,6435
0.426290680,2878733,6371
0.451378570,2935221,6535
0.476466542,2844504,6407
0.501554223,2850540,6449
0.526641843,2839799,6336
0.551730374,2842022,6446
0.576808536,21295723,4656
0.601898916,2877810,6593
0.626986517,2883223,6677
0.652074339,2901935,6535
0.677162219,2843621,6430
0.702249970,2839992,6489
0.727337732,2836433,6409
0.752435283,2903943,6501
0.777523103,2847217,6471
0.802610875,2835696,6420
0.827704626,473866,1182
0.852805946,802325,1869
0.877897867,2710447,6090
0.902985529,2905935,6339
0.928073459,2897054,6347
0.953161130,2901467,6522
0.978248942,2898472,6243
1.003336892,2897920,6182
1.028424623,2876698,6390
1.053512465,1252411,1971
1.078599206,29262,19
1.103686467,12910,11
1.128773728,33698,26
1.153866699,32593,34
1.178954210,31503,11
1.199939573,13501236,3737
