time,L1-icache-loads,L1-icache-load-misses
0.025069858,2189567,6156
0.050173256,4462893,10159
0.075261744,4723509,9776
0.100350213,5608531,8820
0.125438071,3432368,9611
0.150525899,7929437,8557
0.175616097,3853957,10373
0.200712055,3375857,9582
0.225799823,3379384,9759
0.250887791,3349759,9489
0.275975600,8936716,7232
0.301063948,7224386,9725
0.326151735,3415414,9611
0.351239704,3258270,9567
0.376327602,3158766,9636
0.401415419,3215573,9338
0.426503388,3242044,9526
0.451591857,3150713,9437
0.476679664,3152455,9345
0.501765752,3387511,9990
0.526853021,7629560,9244
0.551940888,17576668,7094
0.577028816,4063883,10617
0.602116535,3514237,9970
0.627208813,3173753,9010
0.652302561,3423134,9831
0.677390509,3378938,9672
0.702478157,3383749,9668
0.727564445,3326667,9793
0.752664213,3374874,9961
0.777751982,3310854,9591
0.802839410,3194852,9315
0.827925388,3375022,9867
0.853013166,3392092,9671
0.878101014,3329282,9903
0.903188741,3377484,9736
0.928276460,3422555,9790
0.953364298,3139693,9146
0.978451977,3454405,10145
1.003539934,3510275,10134
1.028627692,8978726,8801
1.053718851,31165930,2868
1.078818688,6744808,10021
1.103906576,3911035,10307
1.128992665,3465097,9873
1.154080453,3035867,8895
1.179168171,3293724,9232
1.204255869,3258187,9266
1.229341947,3207559,9230
1.254429765,3040317,6859
1.279516103,31474,19
1.304603801,32723,18
1.329689809,27521,18
1.354777727,170094,20
1.379865076,29829,18
1.398162610,29186164,1247
