time,L1-icache-loads,L1-icache-load-misses
0.025069668,2119351,5967
0.050173587,4540705,10868
0.075260435,4713188,10183
0.100354402,6002637,10355
0.125443041,3507162,10696
0.150531779,7813782,8863
0.175624148,3931423,11549
0.200719815,3357927,10475
0.225810543,3431252,10438
0.250898842,3368250,10205
0.275986949,6540416,9924
0.301075397,9994651,10015
0.326163786,3854010,11362
0.351252145,3404809,10334
0.376340402,3568510,11454
0.401428900,3560833,11472
0.426517618,3563425,11308
0.451604326,3592614,11833
0.476692554,3521661,11526
0.501780733,3156450,10081
0.526868851,11461771,8501
0.551957918,13870446,9201
0.577046287,4137646,12121
0.602122475,3485843,10511
0.627210612,3542526,10376
0.652299211,3489130,10520
0.677387330,3289457,9914
0.702476068,3586968,10920
0.727564265,3557854,10718
0.752663694,3453784,10615
0.777752572,3482865,10505
0.802840561,3492586,10651
0.827928608,3442116,10319
0.853016596,3677907,11091
0.878104604,3628946,10793
0.903193182,3677632,11085
0.928282330,3692247,11178
0.953370349,3729563,11210
0.978459377,3322628,9867
1.003547485,3370639,10160
1.028635733,10435172,8485
1.053725841,31805275,2668
1.078867868,4880751,11979
1.103955827,3593417,10936
1.129043625,3364659,10176
1.154131984,3399624,10101
1.179220251,3357296,10171
1.204308179,3282111,9847
1.229394508,3540897,10819
1.254482786,2852770,7135
1.279569314,34518,35
1.304657272,31167,23
1.329743370,27735,14
1.354831208,42434,13
1.379917376,32033,25
1.401593973,33206242,2770
