time,L1-icache-loads,L1-icache-load-misses
0.025059959,2736630,7593
0.050152678,5203041,10923
0.075222737,3222228,10378
0.100290985,6069300,11494
0.125358845,3640177,11869
0.150426584,8199061,10326
0.175496103,3892493,12199
0.200564592,3606621,11821
0.225631891,3572299,11685
0.250698879,3411573,11099
0.275765378,12697262,9009
0.300832747,4114448,12453
0.325899166,3804536,11735
0.350965676,3577145,11353
0.376032645,3541647,11474
0.401099324,3197464,10682
0.426164722,3243543,10981
0.451232021,3238232,11103
0.476298900,3234193,11111
0.501365699,3519382,11572
0.526432008,21548469,5683
0.551498657,4098801,12356
0.576565436,3452153,10841
0.601633145,3218078,9953
0.626699904,3763608,12030
0.651766433,3677031,11928
0.676832952,3627440,12458
0.701899571,3731295,11842
0.726966880,3657959,11747
0.752044459,3453824,11280
0.777113518,3571784,11130
0.802180267,3505341,11092
0.827247105,3503147,11154
0.852313694,3571501,11117
0.877385183,479411,1515
0.902479813,117923,379
0.927572842,549221,1833
0.952657290,2594387,7779
0.977747499,3906236,11396
1.002815628,3713114,11544
1.027883057,3513128,11658
1.052950876,3571870,11127
1.078032915,24419813,4261
1.103117594,18855951,6840
1.128194613,4123406,12096
1.153263132,3360017,10356
1.178330760,3724165,11622
1.203397759,3721069,11539
1.228464478,3764423,11719
1.253531257,3730014,11903
1.278598006,3489877,8017
1.303675746,26797,8
1.328764164,51219,14
1.353850733,33884,8
1.378938462,13827,22
1.404016290,36204,12
1.420917492,25757526,1120
