time,L1-icache-loads,L1-icache-load-misses
0.025069710,5980029,11190
0.050171941,21925,61
0.075261203,47571,31
0.100348124,27911,38
0.125434445,32921,30
0.150522126,29725,35
0.175608427,21445,35
0.200696069,44204,59
0.225782750,26517,32
0.250871630,52528,0
0.275956672,26782,37
0.301043423,33791,179
0.326132074,29553,29
0.351218415,22047,40
0.376306226,38109,45
0.401392528,27264,40
0.426480799,40875,47
0.451567329,33538,59
0.476654621,32548,92
0.501742362,31518,59
0.526828484,22828,39
0.551916534,37112,46
0.577002775,26166,41
0.602091167,38777,36
0.627177508,28248,41
0.652266220,32128,184
0.677355260,30629,37
0.702441561,23570,41
0.727529363,35204,45
0.752615664,29253,74
0.777702524,31910,41
0.802798496,30436,52
0.827885617,34192,184
0.852973379,28018,46
0.878059699,23953,63
0.903147370,32902,54
0.928234962,27900,64
0.953322693,28273,26
0.978409064,28411,87
1.003495165,8812,145
1.028580676,31967,60
1.053667378,24864,51
1.078755938,31460,56
1.103842159,29264,52
1.128929551,25840,28
1.154015932,28789,56
1.179102824,9113,84
1.204189624,31891,60
1.229276355,27261,77
1.254364297,32169,44
1.267968921,1855071,17349
