time,L1-icache-loads,L1-icache-load-misses
0.025069421,8311728,13532
0.050172672,29165,52
0.075260353,25960,6
0.100347795,55154,200
0.125422567,21213,21
0.150510246,36320,62
0.175596398,51411,231
0.200684300,33853,41
0.225771101,24637,50
0.250858681,126268,36
0.275945732,27242,48
0.301031934,24938,31
0.326119755,33445,77
0.351206825,27142,50
0.376294447,37615,63
0.401380748,59554,213
0.426468870,122903,84
0.451555971,35470,96
0.476642151,26943,71
0.501729923,32566,53
0.526816065,27893,53
0.551903775,29712,63
0.576989886,27458,49
0.602077487,129515,77
0.627164569,26919,37
0.652250730,22602,41
0.677338240,34715,51
0.702424502,30338,58
0.727512034,29527,37
0.752598145,26449,61
0.777697025,83204,71
0.802783256,26526,53
0.827870438,23130,37
0.852957930,32155,51
0.878044299,29012,70
0.903132011,25971,46
0.928218372,25641,48
0.953306214,61630,44
0.978392484,28929,48
1.003478725,24929,91
1.028566937,32124,51
1.053653159,20670,35
1.078740778,38752,45
1.103827010,44778,80
1.128914691,50952,79
1.154000963,29154,55
1.179087224,27414,100
1.204174914,30054,65
1.229262066,22829,74
1.254350118,49428,87
1.270347059,1068331,4131
