time,L1-icache-loads,L1-icache-load-misses
0.025069891,6606185,11819
0.050172204,27896,82
0.075260727,19531,52
0.100348519,28460,42
0.125434773,17102,6
0.150522584,35391,54
0.175609908,34544,69
0.200697569,38618,45
0.225783762,28478,84
0.250870916,24748,60
0.275957917,27565,36
0.301044121,39717,21
0.326132572,34826,39
0.351219206,30035,74
0.376307319,35841,61
0.401393800,23743,45
0.426481674,122069,48
0.451568895,29694,35
0.476655329,20778,7
0.501743172,34407,38
0.526829464,30422,51
0.551917297,28402,54
0.577003418,23948,33
0.602091072,127039,61
0.627178254,27764,33
0.652264577,26832,36
0.677352430,33445,43
0.702438712,28808,36
0.727526505,35371,54
0.752612616,24414,46
0.777700520,125444,41
0.802796133,26412,45
0.827882405,27397,94
0.852971378,30796,58
0.878057559,28745,55
0.903145023,27875,50
0.928231276,24484,51
0.953319518,79364,33
0.978405441,26731,42
1.003491603,23071,62
1.028579266,41909,124
1.053666317,29320,49
1.078753841,26413,42
1.103840094,25255,36
1.128927516,60561,39
1.154013589,27582,45
1.179099681,28439,31
1.204187454,32682,59
1.229273337,23083,64
1.254360859,40567,51
1.274836347,862802,2399
