time,L1-icache-loads,L1-icache-load-misses
0.025071431,1204651,3612
0.050176561,4084943,6963
0.075265813,4027325,6166
0.100354343,5141649,6343
0.125442514,2882574,5957
0.150531454,2962884,5959
0.175619285,7491292,6116
0.200707355,2887982,6004
0.225795357,2891485,5942
0.250883227,2945079,6031
0.275971188,2914637,6225
0.301059519,7152810,5841
0.326148020,7769970,5621
0.351236161,2894440,6341
0.376324161,2897996,6319
0.401412172,2955205,6256
0.426499922,2888656,6201
0.451587824,2885795,5989
0.476675544,2859908,6289
0.501763315,2824587,6287
0.526851225,2806495,6456
0.551939196,2895743,6607
0.577027487,9067949,5622
0.602116428,15008548,4866
0.627204419,2909268,6400
0.652293519,2911165,6410
0.677381481,2892083,6132
0.702469401,2899552,6117
0.727558292,2957071,6233
0.752657202,2882982,6219
0.777745023,2828417,6542
0.802834084,2851315,7095
0.827922025,2909064,6300
0.853010456,2890925,6213
0.878098546,2959817,6308
0.903186808,2886956,6315
0.928274607,2903249,6182
0.953362429,2894763,6049
0.978450499,2891879,6219
1.003538440,2888843,6083
1.028626540,2680175,3533
1.053714042,35428,40
1.078801192,12270,25
1.103888503,32737,17
1.128974824,27997,23
1.154063714,34657,17
1.178763348,11813212,2806
