time,L1-icache-loads,L1-icache-load-misses
0.025061950,1192449,3831
0.050154550,4838448,10986
0.075226199,4307340,8663
0.100294400,5734705,9186
0.125361690,3351082,9609
0.150426990,3235212,8860
0.175494709,8194771,9203
0.200573200,3256790,9020
0.225642770,3256590,9343
0.250709280,3187842,8650
0.275775759,3529028,9763
0.300842080,12675152,7755
0.325909030,4181477,10590
0.350975371,3603166,9743
0.376041310,3587413,10160
0.401108090,3495119,10173
0.426178760,3055006,8945
0.451245281,3310933,9541
0.476311920,3396515,9899
0.501376890,3347323,9798
0.526443560,3378072,9495
0.551508721,21616627,5546
0.576575320,3750946,9910
0.601641300,3383964,9473
0.626707841,3483043,9949
0.651774111,3369037,9607
0.676842291,3307154,9620
0.701909401,3529554,9644
0.726983801,4719534,8867
0.752069931,3443683,10041
0.777137751,3437690,10014
0.802202821,3372090,10056
0.827269591,3377492,9959
0.852336002,3409978,10020
0.877401171,3454229,10135
0.902465981,2977023,8966
0.927530551,3105925,9515
0.952596832,3107950,9303
0.977663232,3101812,9270
1.002729611,3329061,10039
1.027796282,3190221,9250
1.052863012,16749924,6074
1.077944782,26177065,4728
1.103027291,3572757,9488
1.128108812,3491776,9967
1.153175802,3321388,9597
1.178243632,3314407,9711
1.203310401,3366529,9441
1.228375102,3333073,9723
1.253441521,3298768,9506
1.278520552,3999483,7267
1.303607091,29919,28
1.328694382,31365,6
1.353781661,30740,17
1.378867922,27389,14
1.403956771,38168,19
1.416197688,22900187,890
