time,L1-icache-loads,L1-icache-load-misses
0.025070841,807881,2753
0.050166902,4133108,7414
0.075243312,4141135,6917
0.100312784,5290418,6789
0.125380194,2941624,6984
0.150445925,2892281,6993
0.175511855,7646921,6458
0.200577997,2911425,7004
0.225644089,2883309,6778
0.250710219,2931973,6940
0.275776920,2863065,7148
0.300843520,3156335,6970
0.325909852,12025690,5756
0.350975752,2900428,7306
0.376041693,2866436,7085
0.401107644,2871064,6997
0.426173795,2913112,7135
0.451239816,2879266,6962
0.476306027,2861114,7033
0.501372028,2854006,6867
0.526437998,2874106,7087
0.551503890,2937001,7262
0.576570051,6405419,6497
0.601637472,18197552,5322
0.626703123,2914032,7039
0.651768773,2877660,7182
0.676834805,2857905,7063
0.701900895,2892372,7007
0.726972116,2882504,7206
0.752047856,2859982,7237
0.777115448,2851070,6994
0.802181688,2853840,7066
0.827249449,2915839,7307
0.852316990,2857501,6622
0.877388371,2939509,6931
0.902454613,2920580,7134
0.927520623,2896809,7043
0.952606794,317640,775
0.977691625,1809144,4468
1.002769206,767070,1990
1.027846047,2930130,7115
1.052922427,2850846,7022
1.077989659,2597296,4496
1.103068209,28760,27
1.128155500,22596,14
1.153242600,31736,23
1.178328862,20106,19
1.203416762,39942,27
1.227476719,13344599,3342
