time,L1-icache-loads,L1-icache-load-misses
0.025069441,1588469,4559
0.050162611,3902881,6892
0.075232803,4118911,6647
0.100300513,5252655,6728
0.125368144,2920836,6860
0.150434314,2920952,6769
0.175500456,7512510,6275
0.200566406,2966230,6812
0.225632298,2926465,6749
0.250698188,2918734,6725
0.275763869,2978224,6613
0.300830071,12058126,5568
0.325898081,2975644,6754
0.350964222,2924342,6691
0.376029892,2968840,6626
0.401095934,2927459,6605
0.426165434,2909335,6479
0.451241436,2979989,6796
0.476308996,2898322,6423
0.501374967,2855649,6420
0.526440848,2884451,6653
0.551507909,2866436,6791
0.576574180,15763496,5473
0.601640950,8423357,6047
0.626706982,2913084,6574
0.651773072,2994203,6702
0.676838964,2931408,6767
0.701905425,2985293,6666
0.726971125,2919665,6475
0.752047057,2988624,6623
0.777114007,2931695,6781
0.802180728,2919485,6543
0.827246948,2986352,6390
0.852312770,2914833,6586
0.877378620,2925897,6464
0.902444512,2903984,6621
0.927510472,2892604,6438
0.952576353,2948683,6390
0.977642824,2899608,6499
1.002709005,2473761,5239
1.027789806,12402,49
1.052880096,35544,25
1.077966248,28235,9
1.103053977,30986,25
1.128140169,25041,4
1.153228089,48327,11
1.168922462,9257906,2620
