time,L1-icache-loads,L1-icache-load-misses
0.025059762,5941661,11107
0.050162025,42770,119
0.075250346,28969,38
0.100338180,25528,43
0.125424583,24408,73
0.150512525,34844,54
0.175599128,32408,55
0.200687180,33494,45
0.225773683,26448,43
0.250861494,165332,53
0.275948798,26956,67
0.301035310,20587,50
0.326123323,36465,50
0.351210016,27695,60
0.376297848,30972,41
0.401384411,24272,42
0.426472372,119014,54
0.451559646,30123,47
0.476646368,20933,47
0.501734151,31700,69
0.526820524,28724,62
0.551908286,28748,44
0.576994659,24180,53
0.602082500,126482,224
0.627170024,25892,62
0.652256455,22996,33
0.677344329,32267,76
0.702430782,29465,50
0.727518634,27692,28
0.752605057,25860,41
0.777700808,70605,55
0.802787332,28629,66
0.827873713,23734,54
0.852961607,38713,84
0.878048230,30128,53
0.903136211,26051,48
0.928222895,28889,61
0.953310796,57157,25
0.978397250,28724,51
1.003483741,25472,154
1.028571525,30646,35
1.053658056,21638,32
1.078746049,37005,56
1.103832473,27803,65
1.128921264,46414,28
1.154007698,27376,46
1.179094919,27928,253
1.204182673,36601,86
1.229269084,32087,65
1.254356917,36335,47
1.275155634,896203,2518
