time,L1-icache-loads,L1-icache-load-misses
0.025069331,1952259,5044
0.050174642,3779006,7209
0.075263153,4126850,7034
0.100351414,5262658,6993
0.125439314,2915656,6977
0.150529606,2949030,7026
0.175633337,7504145,6527
0.200736947,2910323,6882
0.225824818,2915414,6826
0.250912638,2983531,6742
0.276000510,2917345,6625
0.301088760,12052606,5463
0.326176821,2980462,6914
0.351264803,2915382,7081
0.376352372,2988122,7224
0.401440184,2871214,6849
0.426528194,2876035,6751
0.451616125,2820931,6819
0.476703917,2868721,6920
0.501791787,2562091,6473
0.526879058,2808660,6736
0.551967870,2852608,6636
0.577056970,16758300,6351
0.602151091,7473934,6398
0.627239071,2923096,6838
0.652327002,2989635,7103
0.677414793,2923020,6816
0.702502554,2988124,6860
0.727591145,2933247,6738
0.752689495,2921056,6897
0.777777347,2984736,6777
0.802865448,2917253,6666
0.827953718,2926492,6842
0.853042220,2963595,7050
0.878130260,2916794,6968
0.903218071,2915329,7108
0.928305872,2982408,7103
0.953393812,2913818,7003
0.978481514,2913630,7028
1.003569634,2535639,5240
1.028655975,28062,20
1.053743926,34562,17
1.078830127,23556,13
1.103917988,33203,49
1.129005818,62396,14
1.154101519,43671,19
1.166744159,8105561,2348
