time,L1-icache-loads,L1-icache-load-misses
0.025062641,2300231,6374
0.050156021,3849851,7900
0.075226123,4207214,7836
0.100293143,5264296,7571
0.125358954,2919949,7565
0.150424504,2947505,7703
0.175490216,7515724,7235
0.200555686,2987203,7869
0.225620918,2921702,7650
0.250686178,2930749,7565
0.275752899,2983973,7739
0.300820040,12061308,6079
0.325885281,2982515,7937
0.350950822,2927552,7851
0.376015932,2990441,7802
0.401080964,2916019,7617
0.426145974,2913873,7689
0.451211116,2929422,7813
0.476276246,2870644,7825
0.501341427,2914852,7710
0.526406888,2829997,7749
0.551472129,2980728,7673
0.576551690,21188135,4558
0.601633550,2960032,7782
0.626709882,2932829,7642
0.651780582,2993021,7585
0.676855723,2938301,7507
0.701923653,2919639,7386
0.726989615,2992334,7549
0.752098835,2886277,7631
0.777165556,2900617,7428
0.802230967,2857166,7410
0.827297478,2925994,7825
0.852363499,2912368,7771
0.877431770,2986677,7603
0.902497711,2923031,7626
0.927563161,2916612,7645
0.952628373,2985175,7718
0.977693613,2925874,7665
1.002759224,2463602,5159
1.027838844,31981,25
1.052927436,28181,31
1.078013836,28982,17
1.103101817,58971,38
1.128188029,28463,12
1.153274359,29069,52
1.159392695,7180241,1404
