time,L1-icache-loads,L1-icache-load-misses
0.025069684,5439049,10377
0.050172989,42216,72
0.075261342,68312,72
0.100348236,27323,30
0.125434471,24963,14
0.150522404,30685,42
0.175608627,21431,34
0.200696341,44122,64
0.225782686,26250,33
0.250870609,53231,38
0.275956812,26437,50
0.301043136,34212,37
0.326131001,29513,41
0.351217484,21843,46
0.376305137,44358,52
0.401392162,26556,23
0.426479876,43174,27
0.451566209,27400,20
0.476653263,35623,184
0.501740838,28421,39
0.526827221,23491,21
0.551914554,35451,40
0.577000838,27158,45
0.602088493,39372,29
0.627174696,28354,38
0.652261719,30903,46
0.677349353,30711,36
0.702435778,24031,22
0.727523921,34316,24
0.752610214,28650,60
0.777697879,32883,38
0.802791943,28661,59
0.827879216,33567,161
0.852966899,28836,45
0.878053035,24532,55
0.903140708,32205,57
0.928226961,28325,80
0.953314535,29011,20
0.978400940,43992,116
1.003488203,52025,58
1.028575556,35632,47
1.053661740,25251,33
1.078749405,31191,42
1.103835638,30207,55
1.128923271,27467,38
1.154009416,30172,49
1.179096570,9303,59
1.204183503,32431,37
1.229269706,27050,35
1.254357222,30259,41
1.275622276,984065,2621
