time,L1-icache-loads,L1-icache-load-misses
0.025070919,811194,2915
0.050167468,4843332,11643
0.075244877,4841447,11358
0.100314448,6024574,11150
0.125384017,3681371,11304
0.150452926,470008,1447
0.175541527,116925,346
0.200629184,1508968,4600
0.225725274,7436217,7634
0.250805294,4095687,11839
0.275876343,4093578,11769
0.300942872,4074916,11599
0.326009412,12623528,8637
0.351075471,4112835,11742
0.376141852,4113801,11660
0.401212970,4098952,11615
0.426279580,4074535,11774
0.451345459,3786945,12331
0.476412208,3685322,11988
0.501478989,3714057,12072
0.526546348,3697593,12039
0.551612908,21107482,5673
0.576679567,4065002,11797
0.601745976,4176573,11429
0.626812236,3775224,11723
0.651878335,3834746,11900
0.676944935,3808747,11566
0.702011365,3701641,11437
0.727076364,3452045,10794
0.752152423,3792157,12452
0.777219992,4239848,12045
0.802288962,3968317,12239
0.827356013,3814156,12693
0.852423592,3771273,12556
0.877490441,3300785,11224
0.902557090,3676143,11640
0.927623860,3679492,11772
0.952688840,3664217,11483
0.977755469,3672566,11598
1.002822499,15499766,7054
1.027904118,26756766,4123
1.052986467,4165569,11888
1.078062716,3790840,11260
1.103131716,3873792,11924
1.128199686,3856204,11918
1.153266955,3789897,12094
1.178333805,3724021,11829
1.203401204,3062720,7806
1.228481583,35239,11
1.253570283,31229,4
1.278656652,27701,13
1.303744662,85607,14
1.328831101,33226,11
1.347253025,28401450,1749
