time,L1-icache-loads,L1-icache-load-misses
0.025216652,3819637,10345
0.050375334,6008008,13226
0.075465165,6393711,13086
0.100553918,4129144,11988
0.125642040,3744425,11291
0.150730071,9191590,13313
0.175818204,3827168,11381
0.200904647,3843232,11285
0.225991127,3752540,11124
0.251079370,3810477,11318
0.276167491,14079496,14289
0.301255694,4605903,12447
0.326343876,3628738,10583
0.351430298,3602595,10712
0.376519010,3665009,10914
0.401607202,3602403,10608
0.426695324,3665207,10614
0.451783456,3600996,10576
0.476871568,3705534,11129
0.501959541,3674278,10731
0.527047382,14297040,13520
0.552135945,13669288,13414
0.577224117,4602160,12593
0.602312058,4128195,11923
0.627400221,3950782,11603
0.652488222,3880467,11548
0.677576334,3645060,10764
0.702664347,3756904,11176
0.727752328,3921613,11431
0.752847360,3722333,11206
0.777935373,3801750,11197
0.803022225,3758751,11343
0.828110276,3802030,11075
0.853198259,3574767,10873
0.878286331,3802794,11162
0.903372762,3741485,11367
0.928460675,3809947,11009
0.953548707,3743395,11437
0.978636879,3915681,11494
1.003725051,3465955,10169
1.028813292,15957035,14685
1.053902705,31870510,15470
1.078990957,4682585,12630
1.104078939,4501572,12254
1.129166861,4057967,12068
1.154254843,3975797,11618
1.179342925,3980894,11638
1.204431067,3395285,10153
1.229519099,3561583,10683
1.254607300,1483408,2228
1.279694123,30604,17
1.304781586,11691,19
1.329868786,35364,20
1.354955009,31632,16
1.380043452,35490,23
1.387781821,14343963,551
