time,L1-icache-loads,L1-icache-load-misses
0.025069970,5410088,10840
0.050173872,24917,95
0.075262033,65394,61
0.100348733,36345,87
0.125435064,25379,90
0.150523626,30699,52
0.175609996,33739,71
0.200697937,26543,50
0.225773989,25896,40
0.250862541,60437,65
0.275948760,27499,52
0.301035052,25858,48
0.326122773,29587,48
0.351208933,24706,39
0.376296615,38706,42
0.401382916,26436,50
0.426470547,47403,41
0.451518128,28872,40
0.476604730,27683,67
0.501693170,28388,41
0.526779211,22962,44
0.551866662,44557,86
0.576952533,26542,61
0.602040564,42048,46
0.627126855,27612,40
0.652213957,38267,161
0.677301657,28566,49
0.702387748,23327,54
0.727475210,39015,66
0.752562431,28426,53
0.777650101,34180,50
0.802745373,25186,52
0.827832754,42448,184
0.852920234,28032,67
0.878006466,23713,34
0.903094247,33278,53
0.928181107,36020,49
0.953268789,30674,37
0.978354990,27044,30
1.003443120,9978,87
1.028529982,35418,66
1.053616123,24249,32
1.078703613,31496,41
1.103789954,28347,44
1.128877396,26911,19
1.153964407,27466,43
1.179051347,8501,81
1.204138349,35139,41
1.229225781,25984,52
1.254314210,31385,47
1.260195958,<not counted>,<not counted>
