time,L1-icache-loads,L1-icache-load-misses
0.025058362,3474018,8204
0.050147134,4688710,6883
0.075215483,2923145,6727
0.100280785,5247589,6593
0.125345487,2931857,6934
0.150409617,7511510,6309
0.175473398,2971681,6815
0.200537120,2894966,6699
0.225601031,2923121,6651
0.250677952,2849652,6759
0.275766023,2844196,6590
0.300853804,12085238,5570
0.325942015,2895698,6923
0.351030426,2873736,6746
0.376120347,2840941,6789
0.401208468,2899315,6730
0.426296489,2834382,6808
0.451374151,2838196,6697
0.476462070,2828742,6974
0.501550072,2840484,6851
0.526638044,2869688,6904
0.551726083,2864063,6695
0.576814305,21338484,4245
0.601902967,2955694,6567
0.626990726,2949192,6902
0.652078898,2860859,6944
0.677166949,2917350,6731
0.702254760,2856221,6727
0.727342751,2920301,6886
0.752439932,2917858,6832
0.777527683,2852800,6782
0.802615854,2905127,6662
0.827703965,2887090,6732
0.852792546,2896967,6871
0.877880597,2896899,6691
0.902968538,2886010,6736
0.928056649,2898165,6972
0.953145459,2890585,6699
0.978233371,2956057,6742
1.003321612,2353498,4432
1.028408292,32526,20
1.053496264,42638,18
1.078582645,28350,8
1.103670195,24535,138
1.128758037,47123,67
1.154010978,5808644,3346
1.157064811,4729422,324
