time,L1-icache-loads,L1-icache-load-misses
0.025057792,9933256,14564
0.050158285,37733,65
0.075246348,10406,59
0.100334130,31663,37
0.125421583,32894,80
0.150509425,31403,45
0.175595778,23041,44
0.200683439,49748,66
0.225769713,27285,48
0.250856934,11165,48
0.275943768,30021,43
0.301030100,31361,53
0.326117973,29614,45
0.351204356,23516,39
0.376291837,45822,37
0.401378371,27264,48
0.426465712,11558,30
0.451553076,30361,46
0.476639417,28008,67
0.501727151,31458,57
0.526813364,24219,64
0.551900925,41746,52
0.576988259,28223,51
0.602075380,28925,17
0.627163484,31051,53
0.652249905,29888,62
0.677337449,31403,38
0.702423730,25072,54
0.727511383,39560,61
0.752598546,28634,59
0.777686388,20120,46
0.802773802,28655,48
0.827863813,30624,99
0.852951687,26264,36
0.878038548,37277,49
0.903126991,41421,74
0.928213333,29367,72
0.953300646,23798,27
0.978387909,27663,47
1.003474291,18394,27
1.028562075,34539,56
1.053648446,25499,46
1.078736229,34285,41
1.103822751,31833,124
1.128916184,121170,81
1.154003516,29169,43
1.179089959,20654,38
1.204177741,36405,47
1.229264094,29626,50
1.254350727,32201,42
1.275160252,762095,1937
