time,L1-icache-loads,L1-icache-load-misses
0.025058089,1162927,3781
0.050150100,406120,1076
0.075218959,4536076,9952
0.100284100,5105423,10822
0.125348819,6249488,10354
0.150414909,3853699,10727
0.175486019,8357011,9872
0.200551239,4104336,11009
0.225628030,3543386,10042
0.250714329,3541342,10200
0.275802130,3504450,9995
0.300890039,12937025,8400
0.325977949,4132060,10703
0.351065739,3715312,10626
0.376153629,3533024,10382
0.401240539,3251408,9538
0.426328559,3781145,11009
0.451416269,3794882,11210
0.476504368,3832344,11534
0.501592088,3960657,11316
0.526683108,21437276,8600
0.551779738,4167496,11711
0.576867917,4062114,11261
0.601955898,3799367,11143
0.627043727,3685588,10468
0.652131417,3689980,10386
0.677219487,3680175,10159
0.702307736,3786955,10688
0.727395547,3771103,10892
0.752492216,3516695,10336
0.777580007,3754990,10855
0.802668546,3730579,11002
0.827756386,3751714,11037
0.852844386,3785584,10957
0.877930406,3778305,11248
0.903018406,3487454,9912
0.928106775,3862280,11051
0.953194626,3806190,11086
0.978287695,29085791,8873
1.003395485,14221948,9444
1.028483615,4167636,11388
1.053571354,4127976,11290
1.078658955,3786656,10550
1.103746784,3700907,10105
1.128832865,3661210,10338
1.153921114,3639355,9547
1.179008694,15990,32
1.204095794,34341,11
1.229181823,31632,20
1.254269304,35103,9
1.279355354,29911,6
1.304431524,978301,1177
1.309790696,9001877,369
