time,L1-icache-loads,L1-icache-load-misses
0.025060061,5430356,10667
0.050163153,31123,98
0.075251923,59951,69
0.100338804,34660,86
0.125425216,31612,27
0.150513267,30517,37
0.175599517,30300,40
0.200688359,31067,52
0.225774750,28455,45
0.250862572,55876,21
0.275948902,26616,32
0.301035303,32768,86
0.326123135,29484,55
0.351209376,21820,29
0.376297036,39238,60
0.401383318,26906,39
0.426471049,44566,32
0.451557421,27597,38
0.476644691,27712,92
0.501732342,31586,60
0.526818584,25566,41
0.551907334,36183,51
0.576993685,26948,44
0.602081457,41808,38
0.627167858,27824,49
0.652244488,30561,186
0.677332220,31020,53
0.702418641,23836,44
0.727506263,34981,51
0.752592743,29118,57
0.777680604,34485,43
0.802775956,35290,36
0.827863247,32733,138
0.852951807,31263,49
0.878038139,24199,66
0.903125880,32758,31
0.928212071,27989,55
0.953299542,30207,30
0.978385913,28402,46
1.003473075,8584,63
1.028560104,32754,53
1.053646296,28237,33
1.078734098,31654,30
1.103820139,28965,53
1.128907729,27026,25
1.153994041,30615,54
1.179081652,8742,15
1.204169173,34874,32
1.229255633,26748,30
1.254343455,31650,35
1.268998743,1509111,11575
