time,L1-icache-loads,L1-icache-load-misses
0.025058001,4468484,9246
0.050147031,4258470,7403
0.075215973,3376497,7387
0.100285303,4992476,7089
0.125349604,3104832,7127
0.150413306,7582188,6685
0.175476816,2544817,6460
0.200542378,1853913,4982
0.225608209,3042699,7057
0.250687859,3042745,7153
0.275780311,3106059,7087
0.300868591,12150179,5828
0.325956782,3046793,7313
0.351044944,3036723,7120
0.376132843,3047382,7022
0.401220895,3047520,7124
0.426308706,2923467,7039
0.451396546,2973963,7133
0.476484268,2917341,7373
0.501572088,2902517,7024
0.526659969,2962644,7417
0.551747889,3013615,7259
0.576835801,17570422,5236
0.601924732,6707127,6663
0.627012462,3052446,7450
0.652100214,3042454,7307
0.677188065,3049421,7262
0.702276165,3097803,7068
0.727363936,3008510,7219
0.752461486,2983098,7580
0.777549268,2999025,7352
0.802636969,2942141,7535
0.827724719,3036332,7571
0.852812491,3054714,7406
0.877902391,3095180,7221
0.902990312,3043740,7060
0.928078154,3037717,7166
0.953165883,3047266,7243
0.978254455,3100118,7175
1.003342576,2582243,5577
1.028430416,45693,391
1.053518208,29243,11
1.078604488,30400,19
1.103692389,35559,12
1.128778491,31291,49
1.153866271,31243,3
1.167022888,8710454,2465
