time,L1-icache-loads,L1-icache-load-misses
0.025059001,5183029,12337
0.050166322,4767713,10438
0.075255332,5939163,10414
0.100344032,3591263,10233
0.125432293,3694281,10891
0.150522014,8336284,10084
0.175614305,3164039,9424
0.200712185,3413402,9941
0.225800676,3383877,9780
0.250888816,3684800,10377
0.275977227,12619127,8662
0.301065447,3878771,10809
0.326151838,3129468,9343
0.351239829,3390353,10124
0.376326230,3333128,10178
0.401414381,3380232,10276
0.426502891,3271583,10023
0.451591101,3266468,10005
0.476683792,3090011,9399
0.501775942,3376810,10393
0.526864983,21647632,6297
0.551958754,4110410,11356
0.577046305,3517413,10394
0.602134266,3435238,10005
0.627222257,3493314,10173
0.652310676,3198381,9412
0.677399006,3144208,9550
0.702487047,3241411,9647
0.727575108,3236063,9558
0.752674109,3342612,9621
0.777760460,3237481,9444
0.802846821,3229155,9561
0.827933212,3238385,9722
0.853019611,3117476,9250
0.878105972,3351495,10311
0.903194582,3368339,10078
0.928282903,3318647,10042
0.953370994,3316379,9962
0.978459065,3368506,10100
1.003545526,3286292,10030
1.028631937,14684819,6600
1.053720786,27987597,4255
1.078810077,4029989,11424
1.103898108,3445770,9867
1.128984538,3386068,9965
1.154072949,3455488,10273
1.179159820,3395867,10336
1.204247900,3110770,9332
1.229335870,3246457,9715
1.254423981,2702439,6029
1.279510942,27621,23
1.304599033,52558,42
1.329685354,30389,24
1.354772584,21972,7
1.379859664,32218,27
1.395268365,25545746,1562
