time,L1-icache-loads,L1-icache-load-misses
0.025058321,5232193,10337
0.050147822,44737,36
0.075216953,45990,68
0.100282694,26718,52
0.125347364,27588,164
0.150411376,29092,39
0.175473568,26466,52
0.200537048,39983,52
0.225600039,27968,75
0.250676831,37601,33
0.275763131,26801,33
0.300850192,39040,23
0.325938633,27747,47
0.351024754,24423,30
0.376112305,37954,56
0.401198467,28045,48
0.426286467,32280,38
0.451372718,27172,39
0.476459368,46910,299
0.501546990,28132,45
0.526633081,25039,39
0.551720611,32919,54
0.576806623,28008,50
0.601894234,29619,33
0.626980324,27689,35
0.652067195,8424,36
0.677154087,35337,40
0.702240247,25453,34
0.727327738,31371,55
0.752414050,28302,81
0.777501680,25807,41
0.802595451,26617,77
0.827682391,10514,85
0.852769603,32614,43
0.877856324,25788,54
0.902943915,30190,41
0.928030146,22577,34
0.953117627,54673,51
0.978203787,29405,54
1.003290839,11487,58
1.028378110,32803,43
1.053464310,27067,78
1.078551801,28608,50
1.103637843,23172,42
1.128725343,43524,51
1.153811404,39148,86
1.178898335,12156,29
1.203985306,30457,63
1.229071417,31706,53
1.254158948,29877,45
1.259831896,<not counted>,<not counted>
