time,L1-icache-loads,L1-icache-load-misses
0.025069602,7992081,13472
0.050172723,41261,94
0.075260565,33496,112
0.100348235,29976,62
0.125434576,28233,86
0.150522558,34433,92
0.175608849,26896,64
0.200696681,32948,58
0.225783031,23930,42
0.250870912,126000,96
0.275959274,27098,61
0.301045495,21302,40
0.326133217,33313,48
0.351219588,27505,62
0.376307418,31723,53
0.401393760,24450,35
0.426481621,119379,87
0.451568813,27641,50
0.476655703,21157,65
0.501743594,31796,44
0.526829786,28611,65
0.551917667,48467,137
0.577003879,25494,61
0.602091449,130263,86
0.627178750,28656,80
0.652264982,22944,108
0.677352733,31766,51
0.702440385,59514,106
0.727529366,29292,34
0.752615726,28449,66
0.777712308,74372,89
0.802798659,27138,42
0.827884901,26769,117
0.852972671,30106,59
0.878059002,32413,95
0.903146904,25927,48
0.928233215,25777,80
0.953320987,58333,48
0.978407297,26617,60
1.003493588,26024,97
1.028581360,29812,70
1.053667611,21003,48
1.078755333,38754,57
1.103841864,26774,66
1.128929454,48737,73
1.154015746,28481,67
1.179102767,27908,109
1.204190399,29313,57
1.229276569,22238,51
1.254364410,37965,83
1.270059483,1107333,4017
