time,L1-icache-loads,L1-icache-load-misses
0.025069852,5285397,10775
0.050172432,32497,47
0.075260573,64240,47
0.100346285,28746,51
0.125432434,25781,67
0.150521356,30334,36
0.175607658,21983,52
0.200695227,36960,67
0.225781379,26769,56
0.250869159,48115,12
0.275962350,26697,43
0.301048631,39648,68
0.326136162,30268,54
0.351222323,23205,58
0.376309975,41218,63
0.401396175,27070,63
0.426483826,38470,42
0.451570156,51001,180
0.476657388,38659,230
0.501744879,28296,48
0.526831079,50963,307
0.551919090,31919,80
0.577005302,27602,71
0.602093182,36639,32
0.627179423,27228,44
0.652266443,33273,184
0.677354015,30898,50
0.702440196,24775,61
0.727527766,33811,63
0.752613988,67878,72
0.777708888,31605,37
0.802795509,33899,93
0.827882521,9090,86
0.852969480,34130,66
0.878055592,24240,73
0.903143114,32041,70
0.928229373,29692,77
0.953316905,28191,38
0.978402985,34247,55
1.003489896,9368,113
1.028576588,40792,90
1.053662529,27697,57
1.078750069,31861,47
1.103836291,22593,48
1.128923521,50595,52
1.154009652,29737,50
1.179096484,9750,25
1.204183233,31701,61
1.229269265,28372,56
1.254356626,30188,51
1.269668081,1495970,9602
