time,L1-icache-loads,L1-icache-load-misses
0.025070771,1030545,3404
0.050180151,4248558,12325
0.075268633,4183760,12074
0.100357173,5384572,11881
0.125445374,3041086,12338
0.150533455,3049529,12140
0.175621615,7624955,10850
0.200709847,3031735,12203
0.225798077,3048030,12370
0.250886238,3113495,12587
0.275974348,3049691,12383
0.301062789,6597334,11185
0.326154541,8590619,10565
0.351249721,3034309,12152
0.376337692,3102883,12066
0.401425912,3008303,12253
0.426513944,2979384,12227
0.451602004,2975216,12233
0.476689825,3031670,12010
0.501777917,2950935,12349
0.526872107,387538,1661
0.551973459,1060353,4319
0.577065628,1639931,7086
0.602153579,2991228,12498
0.627241761,10839287,10132
0.652330781,13366106,8735
0.677419322,3030676,12446
0.702507713,3058801,12238
0.727595804,3042193,12469
0.752693005,3052550,12313
0.777781095,3115972,12198
0.802869106,3057282,12387
0.827958677,3003014,12255
0.853046688,2984999,12188
0.878134759,3056238,12561
0.903222919,2973912,12248
0.928310921,2984919,12249
0.953398961,3040514,12238
0.978486952,2987759,12250
1.003574913,2975872,12302
1.028662973,3036234,12196
1.053751175,2952918,12154
1.078839475,37744,30
1.103925786,31725,60
1.129013166,10158,0
1.154100078,34062,11
1.179189878,1098651,29
1.204284179,160828,12
1.224234489,12944789,3787
