time,L1-icache-loads,L1-icache-load-misses
0.025069812,7409411,13416
0.050320831,31526,68
0.075409472,27355,26
0.100497084,27363,32
0.125583845,23921,36
0.150671555,34369,37
0.175757907,26687,41
0.200846618,32809,53
0.225932650,23684,33
0.251021410,129507,83
0.276108771,32898,51
0.301195143,20211,8
0.326283002,36019,45
0.351369304,27305,37
0.376457556,32908,46
0.401543657,24563,48
0.426632057,120871,27
0.451719199,21060,47
0.476805220,20917,46
0.501892692,34528,36
0.526978811,28379,36
0.552066333,28945,27
0.577152455,24456,21
0.602238734,157357,20
0.627325996,28951,41
0.652412138,22629,54
0.677499689,34215,39
0.702585839,29540,59
0.727673350,28009,34
0.752759792,25837,60
0.777847934,73247,56
0.802943153,28810,57
0.828029415,23706,52
0.853117676,28885,58
0.878204496,30226,62
0.903292218,25730,37
0.928378369,25631,38
0.953466171,57084,30
0.978552411,28812,50
1.003638532,25284,99
1.028726234,29367,32
1.053812935,20927,22
1.078901015,40183,40
1.103986357,32564,128
1.129074308,48262,53
1.154160518,29528,26
1.179246730,28124,111
1.204335181,28896,21
1.229421423,22585,37
1.254509003,36918,37
1.266517387,1557457,34199
