time,L1-icache-loads,L1-icache-load-misses
0.025069688,3449871,8795
0.050175287,5556373,10564
0.075263696,5880311,10002
0.100353094,3821057,10559
0.125441133,3557983,9966
0.150528861,8396245,9518
0.175617200,4104992,11132
0.200709070,3867773,10953
0.225817897,3858170,10964
0.250905906,12738918,8888
0.275994215,4111894,10552
0.301082154,4175706,10698
0.326170343,3938398,11270
0.351258612,3815602,11594
0.376346651,3758201,11734
0.401434639,3687920,11595
0.426522798,3676216,11170
0.451610936,3400716,10231
0.476695225,15891710,7457
0.501789444,9646388,9522
0.526877412,4133003,11063
0.551965271,3690178,10758
0.577053301,3614332,10391
0.602141148,3626721,10321
0.627229007,3592649,10450
0.652315226,3542711,10055
0.677403015,3889438,10698
0.702490814,3836027,10731
0.727578493,3910756,10825
0.752675922,3897259,10767
0.777763810,3954856,11005
0.802851859,3614968,9960
0.827939707,3767724,11098
0.853028846,3822554,11305
0.878116765,3825283,10884
0.903204583,3880416,11315
0.928285123,10484514,9294
0.953367082,30883810,3164
0.978447699,5752249,10500
1.003513368,4188197,11115
1.028590967,3874192,11457
1.053679057,3829927,11197
1.078766986,3787400,11436
1.103854974,3827836,10986
1.128943163,3231263,8084
1.154029631,21404,38
1.179117630,38340,12
1.204203999,29813,15
1.229291917,35610,4
1.254378406,31038,9
1.277912113,31072650,715
