time,L1-icache-loads,L1-icache-load-misses
0.025069421,4314591,8361
0.050173762,4128753,6509
0.075261694,3528158,6495
0.100350484,4646121,6314
0.125439145,2928830,6343
0.150525997,7510742,6139
0.175614087,2908815,6503
0.200702618,2956868,6566
0.225790460,2865085,6572
0.250878291,2915970,6719
0.275966781,2862448,6570
0.301055533,12093419,5554
0.326143714,2982861,6700
0.351231494,2919431,6481
0.376319135,2922594,6544
0.401407117,2857893,6700
0.426494887,2911671,6443
0.451582718,2863470,6555
0.476670470,2906647,6412
0.501758261,2842759,6666
0.526845941,2984800,6498
0.551933693,7543220,6310
0.577022684,16609110,4753
0.602110825,2912491,6420
0.627198106,2960460,6626
0.652286037,2863682,6419
0.677374588,2932607,6452
0.702462269,2861477,6313
0.727550030,2937521,6467
0.752648071,2856909,6320
0.777735822,2929090,6423
0.802823953,2916835,6392
0.827912715,2933331,6592
0.853000585,2987510,6691
0.878088396,2911510,6561
0.903176168,2925942,6548
0.928263879,2980662,6803
0.953351959,2914501,6642
0.978440270,2946166,6950
1.003527882,177802,124
1.028614132,27628,17
1.053700643,22255,0
1.078788385,34861,8
1.103874676,30137,17
1.128962306,30136,2
1.148568208,10518088,2562
