time,L1-icache-loads,L1-icache-load-misses
0.025069321,7931762,13167
0.050172625,31142,47
0.075260378,16911,49
0.100348229,32267,77
0.125434493,35133,74
0.150522066,29595,68
0.175608398,26747,59
0.200695951,51215,74
0.225782384,29867,54
0.250869456,18347,34
0.275956569,33081,47
0.301042922,37237,81
0.326130724,29653,43
0.351216967,27332,45
0.376304531,40665,58
0.401380692,29803,49
0.426467806,21114,22
0.451554989,31422,47
0.476641151,20502,19
0.501728764,40607,53
0.526814887,30737,67
0.551902569,38415,45
0.576989262,30680,57
0.602076275,25056,26
0.627163357,31369,56
0.652249460,22294,49
0.677336933,40761,57
0.702423125,29128,43
0.727500319,36756,29
0.752586560,27790,47
0.777674194,161785,66
0.802768277,30248,45
0.827854409,23181,56
0.852942132,38478,43
0.878028495,30225,45
0.903116077,34359,46
0.928202180,34036,107
0.953289953,127644,11
0.978377005,32531,45
1.003463278,25020,45
1.028551141,38142,62
1.053637923,32155,70
1.078725606,33737,31
1.103811830,29920,44
1.128899401,150846,35
1.153986345,34734,41
1.179072728,29017,74
1.204160259,38594,44
1.229246493,29237,47
1.254334106,27946,30
1.279420248,26590,47
1.283011238,11500,1035
