time,L1-icache-loads,L1-icache-load-misses
0.025070760,970635,3170
0.050177851,4028450,6859
0.075272921,4059062,6770
0.100384092,5256215,6539
0.125462272,2914812,6781
0.150550484,2922263,6665
0.175638554,7533223,6187
0.200726655,2911664,6611
0.225814727,2986594,6891
0.250903106,2871510,6624
0.275990998,2947927,6750
0.301078868,6633269,6503
0.326167069,8629602,5943
0.351255120,2889900,6659
0.376343621,2890210,6826
0.401431502,2861540,6865
0.426519392,2877595,7189
0.451607184,2810442,7024
0.476695043,2811153,7168
0.501782785,2902663,6610
0.526870645,2893107,6690
0.551958636,2942921,6866
0.577046516,9521119,6336
0.602135188,14578585,5090
0.627225679,2977323,6883
0.652321409,2898739,6557
0.677409140,2898772,6690
0.702496540,2907051,6589
0.727584592,2795765,6798
0.752681962,2854079,6871
0.777769863,2913510,7136
0.802857763,2841795,7163
0.827945694,2824983,7164
0.853033585,2824641,6979
0.878121436,2882042,6910
0.903209357,2957195,6666
0.928297427,2895629,6587
0.953386609,2891685,6636
0.978474619,2899039,6746
1.003562610,2899566,6703
1.028650740,1332161,2470
1.053737791,28685,26
1.078825963,135852,30
1.103913373,29169,27
1.128999644,20783,7
1.154087504,37512,19
1.177949112,14213383,3830
