time,L1-icache-loads,L1-icache-load-misses
0.025069447,1961991,5517
0.050177386,4365202,9833
0.075265623,4647795,9414
0.100353721,5580159,8398
0.125439888,3311213,9051
0.150530127,7915517,8585
0.175635375,3816017,10087
0.200745012,3433597,9654
0.225831211,3306236,9346
0.250919068,3230852,9237
0.276005286,10182681,7968
0.301093484,6276815,9543
0.326181162,3894991,10018
0.351269100,3449026,10070
0.376356808,3427347,9751
0.401444666,3201901,8993
0.426530874,3155952,9122
0.451618612,3208218,9032
0.476704570,3145829,8938
0.501792348,3219838,9144
0.526878576,13315564,6823
0.551966924,12032311,8711
0.577055912,3497329,9257
0.602143439,3016719,8418
0.627231268,3325654,9021
0.652318986,3381495,9445
0.677405064,3289616,9311
0.702492762,3346619,9351
0.727580630,3284799,9471
0.752682648,3098762,8704
0.777776336,3391455,9662
0.802864073,3344406,9494
0.827951852,3274427,9338
0.853039628,3326520,9433
0.878127367,3283224,9511
0.903215054,3410623,9417
0.928302843,3179921,8653
0.953390571,3220513,8838
0.978478278,3248689,8992
1.003567147,3147392,8891
1.028654745,3232895,9141
1.053744292,26834206,3559
1.078844331,16343245,7189
1.103933288,4104578,10058
1.129021176,3410466,8565
1.154108895,3492718,9661
1.179205582,3534463,9900
1.204293210,3464121,9337
1.229381848,3460096,9557
1.254468026,3638542,7352
1.279554504,32563,33
1.304642011,45982,3
1.329728990,38323,37
1.354816017,32747,46
1.379903315,31558,19
1.394749298,27323190,991
