time,L1-icache-loads,L1-icache-load-misses
0.025058201,4671123,9464
0.050147893,4063230,6533
0.075216553,5273056,6480
0.100282244,2916117,6548
0.125347656,2992702,6632
0.150413206,7515114,6428
0.175485078,2972293,6604
0.200553137,2923503,6434
0.225617459,2917641,6570
0.250695721,2989618,6483
0.275785121,3051479,6653
0.300877432,11916303,5586
0.325965393,2986809,6586
0.351053203,2926795,6604
0.376141195,2938206,6426
0.401229225,2965231,6508
0.426317216,2917881,6300
0.451405118,2943376,6590
0.476492978,2831057,6426
0.501580749,2794410,6452
0.526668520,2799105,6762
0.551756441,6921280,6300
0.576844312,17087983,4905
0.601932262,2928615,6808
0.627020044,2986204,6603
0.652107905,2928591,6559
0.677195775,2998984,6536
0.702283696,2920365,6344
0.727371507,2986635,6488
0.752470058,2925866,6535
0.777558539,2920171,6402
0.802646249,2903394,6722
0.827734091,2955856,6609
0.852821452,2936138,6638
0.877909202,2982972,6509
0.902997034,2929682,6529
0.928084813,2919814,6599
0.953172585,2990098,6718
0.978260426,2906853,6739
1.003348266,2773708,2768
1.028434788,31675,18
1.053520969,27881,57
1.078608439,31326,4
1.103694681,25387,23
1.128781981,40808,12
1.151409036,10814220,2697
