time,L1-icache-loads,L1-icache-load-misses
0.025069823,9068055,14343
0.050173958,23439,57
0.075262172,11727,11
0.100350345,30692,47
0.125436908,32454,63
0.150525812,30492,25
0.175612465,23899,42
0.200700500,53642,60
0.225787103,27275,42
0.250874447,12828,0
0.275961490,29415,37
0.301048173,33128,73
0.326136227,28087,44
0.351223492,24175,52
0.376311475,42056,58
0.401398928,28142,42
0.426486332,13716,43
0.451573825,29867,38
0.476660340,34309,102
0.501748343,27293,53
0.526834747,24740,47
0.551922710,38613,53
0.577009233,27161,49
0.602097797,16836,30
0.627184892,29768,46
0.652272235,34023,81
0.677360378,30209,48
0.702447002,25190,51
0.727534935,35825,38
0.752621848,28096,69
0.777709224,46933,34
0.802805077,27827,37
0.827890590,18256,27
0.852978883,38286,45
0.878065437,25485,43
0.903154210,32643,49
0.928240775,23124,45
0.953328639,124737,37
0.978415972,29358,52
1.003502465,25877,38
1.028590549,33636,34
1.053677102,26296,45
1.078764907,31362,28
1.103851460,24065,51
1.128939484,119559,45
1.154027477,30679,71
1.179114020,21018,44
1.204202035,32873,42
1.229288369,29907,75
1.254376212,30858,43
1.274855940,782050,1820
