time,L1-icache-loads,L1-icache-load-misses
0.025069000,1873247,5167
0.050175941,3919090,7674
0.075264341,4105998,7179
0.100352833,5244490,7090
0.125440843,2904829,7315
0.150528754,2935858,7194
0.175616596,7537209,6726
0.200704526,2891601,7220
0.225792537,2935226,7457
0.250880527,2855407,7454
0.275968428,2861630,7431
0.301055998,12211878,6412
0.326144000,2899534,7045
0.351231910,2844988,7258
0.376319841,2804022,8859
0.401408962,2858887,13067
0.426497883,2869785,13044
0.451585914,2874274,13079
0.476673894,2903520,13366
0.501761825,2916575,12999
0.526849806,2886005,13482
0.551937597,2866425,13525
0.577026688,13876592,12487
0.602116998,10804593,12218
0.627205080,2897451,13339
0.652293309,2935163,13445
0.677382001,2902029,13730
0.702472081,394775,2055
0.727566968,1381609,6149
0.752683022,1672809,7730
0.777770923,2853885,13173
0.802858685,2861065,13523
0.827945585,2883363,13362
0.853033356,2914893,13495
0.878121326,2874051,13294
0.903209147,2867987,13044
0.928297697,2921520,13311
0.953385719,2900398,12970
0.978473460,2947381,13068
1.003561370,2868172,13205
1.028649372,2864598,13490
1.053726502,2620902,9887
1.078813533,23898,12
1.103901463,37374,13
1.128988115,32422,30
1.154075846,28858,2
1.179162146,27551,12
1.204250207,68225,17
1.216431779,7527977,1951
