time,L1-icache-loads,L1-icache-load-misses
0.025058382,7795197,12923
0.050150185,43619,68
0.075218629,13835,0
0.100283050,30370,38
0.125346604,33831,66
0.150410725,25632,59
0.175473779,24940,40
0.200538950,38942,53
0.225602364,26588,58
0.250680657,18275,38
0.275767689,28602,53
0.300853982,35849,124
0.325941724,26663,61
0.351027927,25355,71
0.376115569,36383,61
0.401201912,26888,68
0.426288955,118762,55
0.451376167,28899,40
0.476462420,18270,27
0.501550562,37242,115
0.526637615,26059,38
0.551725287,36553,46
0.576811460,23349,40
0.601904053,157810,93
0.626991355,28555,47
0.652077618,20450,38
0.677165230,36885,59
0.702251523,26892,47
0.727339155,32066,42
0.752425408,25036,40
0.777519741,128537,97
0.802606823,29653,58
0.827693106,20320,61
0.852780828,31346,58
0.877867251,35386,202
0.902955023,30774,64
0.928041346,23994,46
0.953128958,123461,62
0.978216071,38552,134
1.003302384,21781,50
1.028390036,31616,35
1.053476329,27443,26
1.078563861,27646,17
1.103650184,25194,47
1.128737816,85426,24
1.153824029,29921,43
1.178910252,23416,48
1.203997914,31383,33
1.229084157,29271,78
1.254171789,27207,42
1.274890586,819932,2246
