time,L1-icache-loads,L1-icache-load-misses
0.025058649,811251,2725
0.050161957,4053931,8354
0.075250556,4840177,9689
0.100338924,5895635,9404
0.125426903,3608895,9340
0.150516012,3528280,9234
0.175613540,8314242,8560
0.200725799,3540847,8813
0.225819317,3517714,8685
0.250907306,3526142,9182
0.275995625,3927574,9019
0.301084543,12483230,7047
0.326161562,3947079,8920
0.351249241,3744144,9284
0.376337290,3660519,9355
0.401425208,3639897,9357
0.426513166,3552620,9074
0.451601235,3633199,9247
0.476689194,3599002,9269
0.501777073,2985962,7567
0.526857931,16430989,5813
0.551954910,8788524,8102
0.577043059,3579873,8649
0.602130868,3313308,7893
0.627218975,3368032,8042
0.652306734,3368361,8128
0.677399163,3123530,7575
0.702491122,3539831,8560
0.727579300,3605489,8763
0.752670799,3451874,8831
0.777761978,3558485,8807
0.802850127,3578561,8815
0.827938054,3615838,8698
0.853016454,3266613,8107
0.878107663,3587120,8574
0.903198102,3526974,8630
0.928286129,3531123,8841
0.953374108,3638081,8882
0.978461967,3598250,8554
1.003548145,3258167,8111
1.028626414,14189918,6027
1.053708093,28574587,3542
1.078785342,4105846,8931
1.103863909,3397896,8180
1.128951648,3352521,7845
1.154040428,3350498,7960
1.179128047,3294572,7697
1.204215894,3349012,7891
1.229303743,3387946,7953
1.254391562,3580622,6596
1.279477961,31394,11
1.304565799,34031,23
1.329651798,30111,9
1.354738907,20533,40
1.379815226,36133,25
1.395937311,23906952,1191
