time,L1-icache-loads,L1-icache-load-misses
0.025058152,4341547,8788
0.050147992,4123400,6878
0.075216853,3344403,6994
0.100282005,4820367,6855
0.125346106,2918759,7049
0.150410366,7442293,6553
0.175473998,2969507,7106
0.200543729,2927820,6757
0.225610920,542872,1298
0.250695191,1570290,3734
0.275787673,1663223,4033
0.300875683,2863307,6880
0.325963644,8236047,6081
0.351052876,6717952,6722
0.376140845,2993326,6961
0.401228707,2914412,6735
0.426316509,2926825,7768
0.451404388,2861086,7970
0.476492420,2925728,7747
0.501580071,2856076,7578
0.526667812,2893458,7662
0.551755623,2908453,7927
0.576843444,2972150,7597
0.601931735,13993726,5845
0.627020296,10099906,6614
0.652108607,2971316,7465
0.677196289,2921580,7707
0.702284569,2882296,7663
0.727372460,2929465,7788
0.752469782,2876012,7556
0.777557382,2927912,7741
0.802646313,2862613,7689
0.827733965,2961784,8113
0.852824246,2931812,8180
0.877911846,2912362,8247
0.902999598,2917963,7949
0.928087169,2875500,7989
0.953174879,2921107,7710
0.978262740,2865315,7789
1.003350352,2925109,7600
1.028438032,2626604,5895
1.053524423,24187,12
1.078612185,33262,5
1.103698805,31580,18
1.128786576,28970,10
1.153872798,28796,15
1.178960578,51313,138
1.193150690,7495075,1752
