time,L1-icache-loads,L1-icache-load-misses
0.025069812,6608656,11521
0.050174534,31525,90
0.075263135,138350,62
0.100350906,27302,43
0.125437296,25927,52
0.150525008,32403,48
0.175611320,27765,63
0.200700361,35493,32
0.225786783,36933,108
0.250874882,128312,47
0.275962314,26102,47
0.301048806,28156,71
0.326136727,31583,37
0.351223339,28691,72
0.376312150,30214,44
0.401398541,25470,25
0.426486462,83772,360
0.451573813,29308,48
0.476660015,23285,24
0.501747886,33194,40
0.526834148,29430,57
0.551921908,27978,29
0.577008239,25505,31
0.602096081,68307,40
0.627183622,27814,47
0.652269884,24957,73
0.677357554,34134,58
0.702444865,22096,22
0.727532727,40235,39
0.752619088,25676,53
0.777706760,51215,42
0.802801851,28920,36
0.827888281,27904,153
0.852976123,31304,48
0.878062494,21450,36
0.903150296,33621,68
0.928225918,26496,45
0.953313718,43200,39
0.978402619,36119,63
1.003491201,29531,253
1.028578932,26550,52
1.053665164,22067,46
1.078752885,35949,46
1.103839155,27367,56
1.128926927,36840,44
1.154013218,29124,60
1.179100970,31722,115
1.204189071,30268,43
1.229275442,23442,48
1.254363093,34905,26
1.261133836,<not counted>,<not counted>
