time,L1-icache-loads,L1-icache-load-misses
0.025069842,6404987,11663
0.050173383,28140,56
0.075261775,127957,51
0.100349405,26659,42
0.125435746,27983,74
0.150523488,54513,122
0.175609918,33882,73
0.200698219,32609,63
0.225784621,25499,54
0.250872190,81010,33
0.275958562,26709,47
0.301044804,24300,51
0.326132453,33559,61
0.351220035,33854,70
0.376307827,28203,44
0.401394226,26298,35
0.426481928,58863,44
0.451568299,27907,30
0.476654729,25471,80
0.501742551,33565,38
0.526828902,21863,48
0.551917384,38419,45
0.577003824,25900,36
0.602091775,51193,37
0.627178157,29626,43
0.652264517,27549,106
0.677352428,31623,47
0.702438860,22276,37
0.727526680,37168,47
0.752613421,34539,51
0.777701453,41253,30
0.802796822,29266,45
0.827884064,28869,161
0.852971976,27104,39
0.878058435,22807,36
0.903146457,34803,38
0.928232959,26829,51
0.953320858,35487,25
0.978407340,29150,54
1.003495221,31917,184
1.028583081,27400,46
1.053669333,23572,30
1.078757094,33249,50
1.103843314,27660,43
1.128931026,31457,38
1.154017427,29741,123
1.179108687,39281,229
1.204196719,30410,48
1.229283180,25401,28
1.254371152,34782,34
1.269670347,1329577,6209
