time,L1-icache-loads,L1-icache-load-misses
0.025069841,6478594,12203
0.050174254,43138,74
0.075262056,20604,29
0.100351919,35553,48
0.125439653,22818,59
0.150527484,35305,58
0.175613878,25822,35
0.200691070,34774,52
0.225777912,26992,73
0.250865086,27013,32
0.275952327,27526,33
0.301038891,20209,29
0.326126674,36373,39
0.351213586,27629,36
0.376301349,32485,33
0.401387790,25197,33
0.426475594,117983,41
0.451562816,27845,35
0.476649129,19795,16
0.501736842,40912,51
0.526823464,27230,49
0.551911007,30235,41
0.576997300,24306,37
0.602085072,159693,43
0.627172235,27013,40
0.652258527,22644,47
0.677346110,35138,46
0.702432493,28422,56
0.727520395,29607,49
0.752606898,25836,58
0.777694650,124684,44
0.802786953,27899,41
0.827873336,22081,33
0.852961038,30453,45
0.878047331,28893,53
0.903134983,27153,45
0.928221286,24793,58
0.953309060,72226,23
0.978395481,28460,61
1.003481984,23715,67
1.028570466,30317,45
1.053656739,29450,53
1.078744173,25573,39
1.103831624,25157,49
1.128919108,55155,43
1.154005329,38821,79
1.179091482,26223,68
1.204179026,30315,43
1.229265187,22113,32
1.254352851,37612,54
1.274265942,865481,2293
