time,L1-icache-loads,L1-icache-load-misses
0.025069754,5184980,10225
0.050174435,40351,53
0.075262878,116637,59
0.100350412,26650,42
0.125436905,28900,123
0.150524847,32130,54
0.175611180,28333,62
0.200698893,28752,26
0.225785177,26350,33
0.250872898,125854,50
0.275960002,25622,47
0.301046175,22719,11
0.326133807,31388,57
0.351220200,29490,53
0.376307823,27558,39
0.401394036,25209,29
0.426481878,70457,32
0.451568231,26847,33
0.476654565,26489,107
0.501742208,30161,35
0.526828510,30412,62
0.551915963,25864,29
0.577002036,25455,31
0.602089630,59751,13
0.627175731,29134,65
0.652262064,25786,67
0.677349668,30726,35
0.702435909,22045,19
0.727523043,38036,30
0.752609226,28479,59
0.777696829,48068,207
0.802801021,26998,50
0.827887284,27130,91
0.852975037,27345,25
0.878061171,25483,37
0.903148662,35371,43
0.928235106,26189,46
0.953322719,39313,26
0.978408962,27501,52
1.003496134,29326,69
1.028583767,35021,80
1.053670131,22485,47
1.078757592,34052,40
1.103843755,26862,46
1.128932619,26604,61
1.154020592,42463,90
1.179107294,35044,184
1.204194987,27521,17
1.229281400,26233,54
1.254369184,46771,107
1.279455545,28231,51
1.281193536,538966,918
