time,L1-icache-loads,L1-icache-load-misses
0.025069585,12485353,15950
0.050173618,31899,49
0.075261323,9402,130
0.100348796,33077,45
0.125435722,29328,61
0.150523395,32540,39
0.175609458,29720,69
0.200686593,28637,130
0.225773557,27280,55
0.250860632,11890,64
0.275947685,31641,70
0.301033800,29750,118
0.326121694,31256,66
0.351207959,22798,69
0.376295482,51228,151
0.401381887,27011,43
0.426469010,9856,64
0.451556484,31755,37
0.476642619,26558,42
0.501730292,32918,46
0.526816277,23814,45
0.551903771,45933,61
0.576989896,26863,78
0.602076729,23179,64
0.627163694,31262,41
0.652249817,28028,50
0.677337462,32311,48
0.702423506,24211,40
0.727510969,42691,47
0.752597104,27830,37
0.777692628,14641,9
0.802779723,31432,55
0.827865926,29618,66
0.852953451,26743,55
0.878039644,24302,32
0.903127239,38765,18
0.928213403,26431,31
0.953300648,17383,24
0.978387651,30974,55
1.003474195,48344,66
1.028561630,26809,50
1.053647703,24755,58
1.078735098,36554,51
1.103821641,27164,60
1.128908556,21846,35
1.153996130,32867,60
1.179082105,18700,26
1.204170158,37469,38
1.229256352,25919,40
1.254345067,35530,42
1.279431860,28915,40
1.283821356,<not counted>,98
