time,L1-icache-loads,L1-icache-load-misses
0.025058670,2041513,5599
0.050150071,4350562,8895
0.075221131,4633753,8988
0.100289362,5471514,7719
0.125356283,3312804,8603
0.150423144,4152795,8301
0.175490465,7251405,9050
0.200560426,3228025,9229
0.225627447,3166157,8946
0.250693788,3167566,9149
0.275760129,3045746,8440
0.300826420,12709692,7422
0.325893231,4104713,9505
0.350959232,3532061,9797
0.376025083,3504435,9850
0.401090284,3428535,10111
0.426156995,3438724,10025
0.451221946,3002524,8933
0.476288216,3232193,9630
0.501354387,3326941,9843
0.526420939,3856974,9388
0.551493179,21124041,5841
0.576572410,3951378,10043
0.601641720,3052273,8972
0.626711841,3395169,9544
0.651778912,3305690,9356
0.676845293,3357359,9350
0.701910244,3300600,9429
0.726976655,3268835,9674
0.752053496,3370584,9519
0.777119656,3186840,8934
0.802186067,3494597,9717
0.827252368,3522974,9649
0.852317129,3432325,9479
0.877383430,3512679,9913
0.902448161,3502962,9695
0.927514462,3168703,8430
0.952580863,3232850,8727
0.977647294,3234740,9111
1.002715395,3330328,9189
1.027783896,3153214,8842
1.052856266,20047020,5319
1.077947617,22966891,5517
1.103024177,3759900,9857
1.128090429,3235382,8647
1.153163870,3122507,8433
1.178231120,3370034,9281
1.203298251,3376431,9183
1.228365032,3438444,9296
1.253431273,3361587,9539
1.278510094,3819710,6260
1.303596795,30359,34
1.328684175,24256,22
1.353771526,31506,18
1.378857827,19700,0
1.403945648,38996,31
1.416556633,19499978,881
