time,L1-icache-loads,L1-icache-load-misses
0.025069558,2830128,7275
0.050173827,5147156,9218
0.075262205,3377426,8821
0.100350003,5807746,9062
0.125438062,3152357,8253
0.150515170,8011033,8266
0.175605508,3772512,9718
0.200701636,3171489,8447
0.225789395,3597416,9674
0.250877922,3612892,9834
0.275965511,12038311,7614
0.301055359,4623559,9827
0.326143008,4032927,9585
0.351230775,3307742,8687
0.376316804,3286726,9106
0.401404622,3389531,9315
0.426492531,3337515,9132
0.451580229,3318744,9057
0.476667887,3293749,8919
0.501755565,3320532,8873
0.526841724,15132324,5895
0.551930692,10012296,8741
0.577018720,3822749,9633
0.602107579,3412221,9006
0.627195307,3466827,9258
0.652288985,338214,812
0.677394063,<not counted>,<not counted>
0.702507932,<not counted>,<not counted>
0.727616309,<not counted>,<not counted>
0.752726188,<not counted>,<not counted>
0.777887805,<not counted>,<not counted>
0.802996483,<not counted>,<not counted>
0.828104941,<not counted>,<not counted>
0.853206019,243275,585
0.878596486,<not counted>,<not counted>
0.903721454,3073608,8653
0.928829912,3286337,9267
0.953906831,3424793,10077
0.978994738,3413037,9999
1.004082646,3467679,10237
1.029170765,3552366,10454
1.054258573,3533342,9867
1.079346461,3686185,10015
1.104434159,3124214,8887
1.129521648,3270854,9359
1.154609476,3331950,9747
1.179697084,3334211,9868
1.204782993,3359001,9546
1.229876810,3262356,9262
1.254964719,3320624,9315
1.280051147,12287476,7162
1.305145706,30323128,3100
1.330252453,4090704,12188
1.355339871,4115520,11876
1.380427640,3763781,11196
1.405515459,3403290,10459
1.430603266,3467069,10583
1.455690864,3469845,10628
1.480776993,3160295,10093
1.505886811,3103799,1535
1.530974139,31522,30
1.556060238,25227,11
1.581148115,35367,29
1.606235034,32795,32
1.631322613,30192,12
1.639467579,12353965,492
