time,L1-icache-loads,L1-icache-load-misses
0.025058123,3762211,6830
0.050146035,31701,48
0.075216539,33356,38
0.100281062,30931,36
0.125345075,28345,22
0.150407467,29937,47
0.175470681,8441,82
0.200533894,32141,46
0.225596067,26715,44
0.250672629,31582,50
0.275758782,22861,46
0.300846196,48903,76
0.325932348,29124,45
0.351019431,12111,50
0.376105884,31987,47
0.401192157,26809,52
0.426279649,24963,32
0.451365892,22236,24
0.476453476,47130,29
0.501539719,28470,38
0.526627790,11374,31
0.551720054,31528,31
0.576806387,27678,56
0.601893750,29700,24
0.626979842,27107,24
0.652067415,43395,252
0.677153609,29287,39
0.702240452,13123,27
0.727327504,30010,57
0.752413597,33311,61
0.777501080,29517,45
0.802595234,27406,47
0.827682785,38958,37
0.852768878,27323,53
0.877855862,18226,23
0.902942815,28666,48
0.928029017,29963,85
0.953116420,26701,23
0.978202553,27262,53
1.003289907,36716,41
1.028376718,34709,61
1.053463702,22108,21
1.078550815,27514,30
1.103637168,20671,13
1.128724770,39767,60
1.153810933,28776,63
1.178898496,34340,34
1.203984610,27890,48
1.229071661,26701,38
1.254158645,27799,30
1.279244818,22296,22
1.285165926,562896,1024
